"","Planning Area","Subzone","Planning Region","Total","young","old","Economically Active","% Young","% Old","% Economically Active","Year"
"1958","Toa Payoh","Lorong 8 Toa Payoh","Central Region",8480,2030,1560,4880,23.966913852522,18.4179239457805,57.6150441380825,2012
"1959","Toa Payoh","Pei Chun","Central Region",12080,3000,2030,7060,24.8138752573406,16.7907222574671,58.3953197722748,2012
"1960","Toa Payoh","Potong Pasir","Central Region",13060,3030,1820,8220,23.1828437774722,13.9250084735972,62.892071237895,2012
"1961","Toa Payoh","Sennett","Central Region",4400,1160,860,2400,26.2442845151934,19.4569695543675,54.298519686607,2012
"1962","Toa Payoh","Toa Payoh Central","Central Region",30830,8130,4310,18400,26.3618591563362,13.97535214807,59.6627562701828,2012
"1963","Toa Payoh","Toa Payoh West","Central Region",13840,2840,2880,8110,20.5350538430558,20.8242799535214,58.6405938968952,2012
"1964","Toa Payoh","Woodleigh","Central Region",2390,770,160,1460,32.2174384207597,6.69453265885917,61.0876105120899,2012
"1965","Tuas","Tengeh",NA,0,0,0,0,0,0,0,2012
"1966","Tuas","Tuas Bay",NA,20,0,0,0,0,0,0,2012
"1967","Tuas","Tuas North",NA,30,0,0,0,0,0,0,2012
"1968","Tuas","Tuas Promenade",NA,10,0,0,0,0,0,0,2012
"1969","Tuas","Tuas View",NA,10,0,0,0,0,0,0,2012
"1970","Tuas","Tuas View Extension",NA,0,0,0,0,0,0,0,2012
"1971","Western Islands","Jurong Island And Bukom",NA,0,0,0,0,0,0,0,2012
"1972","Western Islands","Semakau",NA,0,0,0,0,0,0,0,2012
"1973","Western Islands","Sudong",NA,0,0,0,0,0,0,0,2012
"1974","Western Water Catchment","Western Water Catchment",NA,1000,400,60,530,40.4036322865426,6.06054484298138,53.5348127796689,2012
"1975","Woodlands","Greenwood Park","North Region",50,0,0,0,0,0,0,2012
"1976","Woodlands","Midview","North Region",34880,13220,2020,19660,37.8796453066919,5.78796395760345,56.3323620824177,2012
"1977","Woodlands","North Coast","North Region",15250,4470,1680,9110,29.2922481702175,11.0091670975314,59.6985192014946,2012
"1978","Woodlands","Senoko West","North Region",20,0,0,0,0,0,0,2012
"1979","Woodlands","Woodgrove","North Region",36020,13170,2120,20720,36.5731639619095,5.88725190578953,57.5395563622448,2012
"1980","Woodlands","Woodlands East","North Region",94570,33860,4560,56150,35.8041624400801,4.82182459322993,59.3740023925132,2012
"1981","Woodlands","Woodlands Regional Centre","North Region",0,0,0,0,0,0,0,2012
"1982","Woodlands","Woodlands South","North Region",36100,12940,1970,21210,35.8250177671601,5.45404057197105,58.7209139753837,2012
"1983","Woodlands","Woodlands West","North Region",32820,10180,3200,19440,31.0176627002856,9.75014937533535,59.2321574551623,2012
"1984","Yishun","Khatib","North Region",11370,3280,1000,7110,28.797165235149,8.77962354730154,62.4231234213139,2012
"1985","Yishun","Lower Seletar","North Region",1130,460,90,580,40.7076043574836,7.96453128733374,51.3269794072619,2012
"1986","Yishun","Nee Soon","North Region",860,240,110,520,27.5858898173584,12.6435328329559,59.7694279376099,2012
"1987","Yishun","Northland","North Region",31920,9700,2440,19790,30.3789444475589,7.64171386103543,61.9793103729062,2012
"1988","Yishun","Springleaf","North Region",3900,1230,480,2200,31.4577200569819,12.276183436871,56.2658407523254,2012
"1989","Yishun","Yishun Central","North Region",1560,480,130,960,30.5730536748174,8.2802020369297,61.1461073496347,2012
"1990","Yishun","Yishun East","North Region",38350,12890,2440,23040,33.5939448543276,6.3591330833638,60.0468960002877,2012
"1991","Yishun","Yishun South","North Region",39570,11830,3510,24230,29.8963785958103,8.8703540888668,61.2332420436588,2012
"1992","Yishun","Yishun West","North Region",59470,16750,5720,37000,28.1654568411877,9.61829332128917,62.216233022325,2012
"1993","Ang Mo Kio","Ang Mo Kio Town Centre","North East Region",4850,1430,530,2910,29.3633893975577,10.8829345319619,59.7534707320929,2011
"1994","Ang Mo Kio","Cheng San","North East Region",31020,7390,3900,19740,23.815654587285,12.5684780636552,63.615835122193,2011
"1995","Ang Mo Kio","Chong Boon","North East Region",29460,6910,4410,18150,23.4475658474497,14.9643654684881,61.5880347512607,2011
"1996","Ang Mo Kio","Kebun Bahru","North East Region",25310,6170,3740,15390,24.3873421393905,14.7826028527261,60.8300154822073,2011
"1997","Ang Mo Kio","Sembawang Hills","North East Region",6910,2260,900,3740,32.7535757194555,13.0434593573053,54.202819995913,2011
"1998","Ang Mo Kio","Shangri-La","North East Region",18340,4520,2750,11100,24.6053213906797,14.9700517310551,60.4245724417134,2011
"1999","Ang Mo Kio","Tagore","North East Region",7580,2430,870,4310,31.9316268966795,11.4323108642433,56.6359308332052,2011
"2000","Ang Mo Kio","Townsville","North East Region",24330,5710,3820,14820,23.4496823615268,15.6878785676063,60.862398003122,2011
"2001","Ang Mo Kio","Yio Chu Kang","North East Region",20,0,0,0,0,0,0,2011
"2002","Ang Mo Kio","Yio Chu Kang East","North East Region",3900,1230,410,2280,31.3774709758393,10.4591569919464,58.1631169308242,2011
"2003","Ang Mo Kio","Yio Chu Kang North","North East Region",0,0,0,0,0,0,0,2011
"2004","Ang Mo Kio","Yio Chu Kang West","North East Region",27180,7610,2820,16770,27.9779308904666,10.36764324719,61.6543890976511,2011
"2005","Bedok","Bayshore","East Region",7010,2010,540,4470,28.6324378455301,7.69229673462004,63.6751229699103,2011
"2006","Bedok","Bedok North","East Region",89980,24460,11130,54410,27.177774758025,12.3666652925927,60.4555488382724,2011
"2007","Bedok","Bedok Reservoir","East Region",23600,7270,1960,14390,30.7789878158392,8.29804898473794,60.9229208624383,2011
"2008","Bedok","Bedok South","East Region",53170,14740,7270,31180,27.7119707253298,13.6679801338635,58.6200303402838,2011
"2009","Bedok","Frankel","East Region",32250,9390,4180,18680,29.1162700414667,12.9612362910895,57.9224626597015,2011
"2010","Bedok","Kaki Bukit","East Region",43070,13350,3780,25960,30.9816590898911,8.77233493331749,60.2459827695561,2011
"2011","Bedok","Kembangan","East Region",38890,10550,5200,23140,27.1277893731578,13.3710431033574,59.5011418099404,2011
"2012","Bedok","Siglap","East Region",7250,1880,1280,4100,25.8952811359764,17.6308297096009,56.4737514135655,2011
"2013","Bishan","Bishan East","Central Region",30130,8570,3160,18390,28.452845799188,10.4913643786971,61.0557566215948,2011
"2014","Bishan","Marymount","Central Region",31300,10130,2550,18630,32.3538702159469,8.14436022217815,59.5017376232074,2011
"2015","Bishan","Upper Thomson","Central Region",31280,8810,4310,18160,28.1649526326878,13.7787679735397,58.0562474244733,2011
"2016","Boon Lay","Liu Fang",NA,0,0,0,0,0,0,0,2011
"2017","Boon Lay","Samulun",NA,10,0,0,0,0,0,0,2011
"2018","Boon Lay","Shipyard",NA,0,0,0,0,0,0,0,2011
"2019","Boon Lay","Tukang",NA,20,0,0,0,0,0,0,2011
"2020","Bukit Batok","Brickworks","West Region",0,0,0,0,0,0,0,2011
"2021","Bukit Batok","Bukit Batok Central","West Region",26340,7880,2220,16220,29.9391983513684,8.43464725127384,61.6261164034512,2011
"2022","Bukit Batok","Bukit Batok East","West Region",15410,4330,1260,9840,28.0621982746609,8.16590527161032,63.7718316449568,2011
"2023","Bukit Batok","Bukit Batok South","West Region",14450,4990,780,8680,34.5328480741536,5.39792013984765,60.0691625818944,2011
"2024","Bukit Batok","Bukit Batok West","West Region",15820,4740,1280,9790,29.9810057046137,8.09613656158345,61.9227944827359,2011
"2025","Bukit Batok","Gombak","West Region",9290,2620,970,5710,28.1720127182659,10.4300963117244,61.3977834432436,2011
"2026","Bukit Batok","Guilin","West Region",13580,4110,1010,8450,30.287376354181,7.44288324032186,62.2696667135839,2011
"2027","Bukit Batok","Hillview","West Region",18140,6210,1170,10790,34.1771963801891,6.4391819267023,59.3835666573656,2011
"2028","Bukit Batok","Hong Kah North","West Region",29590,9170,2140,18300,30.9692566804267,7.22728563752596,61.8034239096846,2011
"2029","Bukit Merah","Alexandra Hill","Central Region",16340,4210,2580,9550,25.7649781120085,15.7894640211358,58.4454966673827,2011
"2030","Bukit Merah","Alexandra North","Central Region",890,250,60,590,27.7774691392318,6.66659259341563,65.554827168587,2011
"2031","Bukit Merah","Bukit Ho Swee","Central Region",17600,3930,3100,10590,22.3041871145363,17.593633601797,60.1021225300099,2011
"2032","Bukit Merah","Bukit Merah","Central Region",1240,320,180,740,25.8062434980363,14.5160119676454,59.676938089209,2011
"2033","Bukit Merah","City Terminals","Central Region",0,0,0,0,0,0,0,2011
"2034","Bukit Merah","Depot Road","Central Region",4170,990,580,2600,23.7409502615102,13.9088395471474,62.3499703837641,2011
"2035","Bukit Merah","Everton Park","Central Region",8590,1780,1480,5350,20.6736112966187,17.1892947859526,62.136977773545,2011
"2036","Bukit Merah","Henderson Hill","Central Region",14150,3380,2630,8150,23.8700396398025,18.5734332108523,57.5564565279262,2011
"2037","Bukit Merah","Kampong Tiong Bahru","Central Region",11060,2420,1990,6660,21.8608655276734,17.9764968595331,60.1625472786384,2011
"2038","Bukit Merah","Maritime Square","Central Region",2040,490,150,1410,23.9023224276955,7.31703747786596,68.78015229194,2011
"2039","Bukit Merah","Redhill","Central Region",12090,3150,1750,7210,26.0115392142533,14.4508551190296,59.5375230904021,2011
"2040","Bukit Merah","Singapore General Hospital","Central Region",20,0,0,0,0,0,0,2011
"2041","Bukit Merah","Telok Blangah Drive","Central Region",16240,3800,2650,9790,23.3990003700737,16.3177239422882,60.2832141113214,2011
"2042","Bukit Merah","Telok Blangah Rise","Central Region",14530,3320,2370,8840,22.8492616316162,16.3110692972682,60.8396002480384,2011
"2043","Bukit Merah","Telok Blangah Way","Central Region",11020,2440,1950,6660,22.0814279806082,17.6470428533549,60.2714386683813,2011
"2044","Bukit Merah","Tiong Bahru","Central Region",10250,2110,1790,6350,20.5853457703944,17.4633975966853,61.9511590720399,2011
"2045","Bukit Merah","Tiong Bahru Station","Central Region",16940,4390,2430,10130,25.8996897346963,14.3362747278615,59.7639765404268,2011
"2046","Bukit Panjang","Bangkit","West Region",25160,7880,2410,14890,31.2946658877419,9.57108436414441,59.1342100340707,2011
"2047","Bukit Panjang","Dairy Farm","West Region",3800,1230,320,2250,32.3683358728003,8.42103047097245,59.210370499025,2011
"2048","Bukit Panjang","Fajar","West Region",24290,8370,1630,14280,34.4728029354189,6.71334155134203,58.8138143270946,2011
"2049","Bukit Panjang","Jelebu","West Region",35020,11650,2660,20740,33.2382216153433,7.58915617998397,59.1725936740104,2011
"2050","Bukit Panjang","Nature Reserve","West Region",3770,1250,280,2260,32.98144332073,7.38784330384352,59.6304495238799,2011
"2051","Bukit Panjang","Saujana","West Region",22070,7710,1210,13150,34.9342841258341,5.4825530210453,59.5831175427651,2011
"2052","Bukit Panjang","Senja","West Region",16860,5890,1000,9990,34.8933442574975,5.92416710653607,59.1824293942954,2011
"2053","Bukit Timah","Anak Bukit","Central Region",22280,7180,2460,12650,32.2117396986363,11.036334214296,56.7518812239205,2011
"2054","Bukit Timah","Coronation Road","Central Region",6020,1940,830,3260,32.1724176245147,13.7644879527563,54.0629285855247,2011
"2055","Bukit Timah","Farrer Court","Central Region",3730,970,650,2120,25.9357595300547,17.3796326747789,56.6843404162021,2011
"2056","Bukit Timah","Hillcrest","Central Region",8780,2820,1080,4890,32.0818747646476,12.2866754417799,55.6313360280591,2011
"2057","Bukit Timah","Holland Road","Central Region",9350,3100,960,5300,33.1196227354458,10.2563992987187,56.6238711283428,2011
"2058","Bukit Timah","Leedon Park","Central Region",5960,1650,730,3590,27.6381446597242,12.2277852130901,60.1339026232787,2011
"2059","Bukit Timah","Swiss Club","Central Region",5240,1640,680,2920,31.2976501953241,12.9770744712319,55.7250844941136,2011
"2060","Bukit Timah","Ulu Pandan","Central Region",10560,3220,1260,6080,30.4923953670498,11.9318068827586,57.5757030533115,2011
"2061","Central Water Catchment","Central Water Catchment",NA,10,0,0,0,0,0,0,2011
"2062","Changi","Changi Airport","East Region",0,0,0,0,0,0,0,2011
"2063","Changi","Changi Point","East Region",790,170,130,510,20.987395217343,16.0491845779682,62.962185652029,2011
"2064","Changi","Changi West","East Region",1680,700,60,910,41.9159166711577,3.5927928575278,54.490691672505,2011
"2065","Changi Bay","Changi Bay",NA,0,0,0,0,0,0,0,2011
"2066","Choa Chu Kang","Choa Chu Kang Central","West Region",20400,7140,1310,11950,34.9999828431457,6.42156547962476,58.5784026576458,2011
"2067","Choa Chu Kang","Choa Chu Kang North","West Region",34150,13460,1610,19070,39.4258818319034,4.71587442417269,55.8582144527784,2011
"2068","Choa Chu Kang","Keat Hong","West Region",16270,5880,960,9450,36.0957421143388,5.8931823860145,58.0110141123302,2011
"2069","Choa Chu Kang","Peng Siang","West Region",31420,10780,1940,18690,34.3202692390101,6.17637498364375,59.5033239403617,2011
"2070","Choa Chu Kang","Teck Whye","West Region",26850,8640,2450,15780,32.1548075344966,9.11797204392555,58.7271832053654,2011
"2071","Choa Chu Kang","Yew Tee","West Region",45100,15810,2290,27000,35.0554245996841,5.07760419565317,59.8669490317186,2011
"2072","Clementi","Clementi Central","West Region",13890,3430,1840,8610,24.7117977580708,13.2564745990817,62.0316555967899,2011
"2073","Clementi","Clementi North","West Region",29000,6290,4680,18040,21.6821710850841,16.1323625879481,62.1854318561076,2011
"2074","Clementi","Clementi West","West Region",17170,4450,1940,10800,25.8871286287792,11.2856246156925,62.8271885822056,2011
"2075","Clementi","Clementi Woods","West Region",14870,3860,1960,9070,25.9234211394082,13.1631879360726,60.9133237653971,2011
"2076","Clementi","Faber","West Region",4430,1450,420,2560,32.7313030896093,9.48079123974889,57.7876799375171,2011
"2077","Clementi","Pandan","West Region",10,0,0,0,0,0,0,2011
"2078","Clementi","Sunset Way","West Region",6570,1810,830,3950,27.465815681615,12.5948215556577,59.9392110178892,2011
"2079","Clementi","Toh Tuck","West Region",40,0,0,0,0,0,0,2011
"2080","Clementi","West Coast","West Region",5270,1710,440,3140,32.325080670925,8.31756461708012,59.3571656764354,2011
"2081","Downtown Core","Anson","Central Region",60,0,0,0,0,0,0,2011
"2082","Downtown Core","Bayfront Subzone","Central Region",0,0,0,0,0,0,0,2011
"2083","Downtown Core","Bugis","Central Region",2550,470,530,1550,18.4313002694107,20.7842322186972,60.7840753565672,2011
"2084","Downtown Core","Cecil","Central Region",140,20,0,110,15.3834320436889,0,84.6088762402892,2011
"2085","Downtown Core","Central Subzone","Central Region",350,70,10,270,19.9994285877546,2.85706122682209,77.1406531241964,2011
"2086","Downtown Core","City Hall","Central Region",70,0,0,0,0,0,0,2011
"2087","Downtown Core","Clifford Pier","Central Region",10,0,0,0,0,0,0,2011
"2088","Downtown Core","Marina Centre","Central Region",20,0,0,0,0,0,0,2011
"2089","Downtown Core","Maxwell","Central Region",0,0,0,0,0,0,0,2011
"2090","Downtown Core","Phillip","Central Region",0,0,0,0,0,0,0,2011
"2091","Downtown Core","Raffles Place","Central Region",50,0,0,0,0,0,0,2011
"2092","Downtown Core","Tanjong Pagar","Central Region",440,50,60,330,11.3633781050431,13.6360537260517,74.9982954932842,2011
"2093","Geylang","Aljunied","Central Region",41820,10590,5640,25580,25.3288626336133,13.4895925640774,61.181520884592,2011
"2094","Geylang","Geylang East","Central Region",33760,9080,4360,20310,26.9036957322383,12.9185146908105,60.1777599473304,2011
"2095","Geylang","Kallang Way","Central Region",50,0,0,0,0,0,0,2011
"2096","Geylang","Kampong Ubi","Central Region",13800,4360,1020,8440,31.54845763498,7.38060247423844,61.0708675319338,2011
"2097","Geylang","Macpherson","Central Region",29870,7870,4660,17360,26.3298674038583,15.5904932785235,58.079605861624,2011
"2098","Hougang","Defu Industrial Park","North East Region",20,0,0,0,0,0,0,2011
"2099","Hougang","Hougang Central","North East Region",5060,1630,500,2950,32.0865510107264,9.84250031003876,58.0707518292287,2011
"2100","Hougang","Hougang East","North East Region",19240,5930,1680,11620,30.8372174533451,8.73634491089708,60.4263856337048,2011
"2101","Hougang","Hougang West","North East Region",52870,15800,4720,32380,29.8676692121608,8.92249358743032,61.2098182968207,2011
"2102","Hougang","Kangkar","North East Region",25330,7350,2770,15230,28.9940714027332,10.927017385792,60.0788717637587,2011
"2103","Hougang","Kovan","North East Region",24600,7670,2600,14340,31.1661799406014,10.5648067595259,58.2689726660005,2011
"2104","Hougang","Lorong Ah Soo","North East Region",33900,9010,4410,20500,26.5624921690766,13.0011754123893,60.4363029374107,2011
"2105","Hougang","Lorong Halus","North East Region",0,0,0,0,0,0,0,2011
"2106","Hougang","Tai Seng","North East Region",12820,3850,1530,7460,29.9844003236758,11.915878570188,58.0996432245769,2011
"2107","Hougang","Trafalgar","North East Region",43590,14200,3480,25920,32.5687998695413,7.98164954549322,59.4495276491909,2011
"2108","Jurong East","International Business Park","West Region",10,0,0,0,0,0,0,2011
"2109","Jurong East","Jurong Gateway","West Region",30,0,0,0,0,0,0,2011
"2110","Jurong East","Jurong Port","West Region",0,0,0,0,0,0,0,2011
